codigo_region,region_residencia,Servicio_salud,fecha,Porcentaje Camas UCI
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-07,84.5
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-08,80.92
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-09,82.95
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-10,84.73
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-11,90.08
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-12,89.92
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-13,87.69
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-14,82.09
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-15,80.6
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-17,76.69
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-18,81.34
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-19,81.95
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-20,83.08
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-21,81.54
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-23,77.86
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-24,76.52
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-25,78.95
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-26,78.95
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-27,72.93
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-28,72.66
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-30,71.88
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-07-31,77.6
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-01,74.59
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-02,76.92
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-03,76.03
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-04,75.21
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-05,74.58
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-06,73.33
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-07,71.55
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-08,72.65
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-09,68.1
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-10,77.36
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-11,75.73
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-12,78.12
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-13,82.42
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-14,76.67
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-15,80.22
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-16,78.89
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-17,77.08
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-18,75.56
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-19,75.26
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-20,74.44
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-21,75.53
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-22,71.13
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-23,74.19
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-24,71.88
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-25,68.75
06,Región del Libertador General Bernardo O'Higgins,Servicio de salud Libertador B. O'Higgins,2020-08-26,74.19
07,Región del Maule,Servicio de salud Del Maule,2020-04-12,56.86
07,Región del Maule,Servicio de salud Del Maule,2020-04-13,60.78
07,Región del Maule,Servicio de salud Del Maule,2020-04-15,62.75
07,Región del Maule,Servicio de salud Del Maule,2020-04-16,56.86
07,Región del Maule,Servicio de salud Del Maule,2020-04-18,52.94
07,Región del Maule,Servicio de salud Del Maule,2020-04-19,58.82
07,Región del Maule,Servicio de salud Del Maule,2020-04-21,56.86
07,Región del Maule,Servicio de salud Del Maule,2020-04-22,58.82
07,Región del Maule,Servicio de salud Del Maule,2020-04-23,62.75
07,Región del Maule,Servicio de salud Del Maule,2020-04-29,68.63
07,Región del Maule,Servicio de salud Del Maule,2020-04-30,66.67
07,Región del Maule,Servicio de salud Del Maule,2020-05-01,62.75
07,Región del Maule,Servicio de salud Del Maule,2020-05-02,64.71
07,Región del Maule,Servicio de salud Del Maule,2020-05-03,58.82
07,Región del Maule,Servicio de salud Del Maule,2020-05-06,54.9
07,Región del Maule,Servicio de salud Del Maule,2020-05-07,54.9
07,Región del Maule,Servicio de salud Del Maule,2020-05-08,56.86
07,Región del Maule,Servicio de salud Del Maule,2020-05-09,62.75
07,Región del Maule,Servicio de salud Del Maule,2020-05-12,50.0
07,Región del Maule,Servicio de salud Del Maule,2020-05-13,45.1
07,Región del Maule,Servicio de salud Del Maule,2020-05-14,62.75
07,Región del Maule,Servicio de salud Del Maule,2020-05-15,68.63
07,Región del Maule,Servicio de salud Del Maule,2020-05-16,64.71
07,Región del Maule,Servicio de salud Del Maule,2020-05-17,35.42
07,Región del Maule,Servicio de salud Del Maule,2020-05-18,60.78
07,Región del Maule,Servicio de salud Del Maule,2020-05-19,54.9
07,Región del Maule,Servicio de salud Del Maule,2020-05-20,62.75
07,Región del Maule,Servicio de salud Del Maule,2020-05-21,68.63
07,Región del Maule,Servicio de salud Del Maule,2020-05-23,84.0
07,Región del Maule,Servicio de salud Del Maule,2020-05-24,84.0
07,Región del Maule,Servicio de salud Del Maule,2020-05-26,89.8
07,Región del Maule,Servicio de salud Del Maule,2020-05-27,80.36
07,Región del Maule,Servicio de salud Del Maule,2020-05-28,83.93
07,Región del Maule,Servicio de salud Del Maule,2020-05-29,91.07
07,Región del Maule,Servicio de salud Del Maule,2020-05-31,80.7
07,Región del Maule,Servicio de salud Del Maule,2020-06-01,85.96
07,Región del Maule,Servicio de salud Del Maule,2020-06-02,85.71
07,Región del Maule,Servicio de salud Del Maule,2020-06-03,93.22
07,Región del Maule,Servicio de salud Del Maule,2020-06-04,95.0
07,Región del Maule,Servicio de salud Del Maule,2020-06-05,93.55
07,Región del Maule,Servicio de salud Del Maule,2020-06-06,93.94
07,Región del Maule,Servicio de salud Del Maule,2020-06-07,81.69
07,Región del Maule,Servicio de salud Del Maule,2020-06-08,91.43
07,Región del Maule,Servicio de salud Del Maule,2020-06-09,91.55
07,Región del Maule,Servicio de salud Del Maule,2020-06-10,85.92
07,Región del Maule,Servicio de salud Del Maule,2020-06-11,89.04
07,Región del Maule,Servicio de salud Del Maule,2020-06-12,79.45
07,Región del Maule,Servicio de salud Del Maule,2020-06-13,81.33
07,Región del Maule,Servicio de salud Del Maule,2020-06-14,94.52
07,Región del Maule,Servicio de salud Del Maule,2020-06-15,93.15
07,Región del Maule,Servicio de salud Del Maule,2020-06-16,84.0
07,Región del Maule,Servicio de salud Del Maule,2020-06-17,94.05
07,Región del Maule,Servicio de salud Del Maule,2020-06-18,88.46
07,Región del Maule,Servicio de salud Del Maule,2020-06-19,88.46
07,Región del Maule,Servicio de salud Del Maule,2020-06-20,79.49
07,Región del Maule,Servicio de salud Del Maule,2020-06-21,87.18
07,Región del Maule,Servicio de salud Del Maule,2020-06-22,88.46
07,Región del Maule,Servicio de salud Del Maule,2020-06-23,84.15
07,Región del Maule,Servicio de salud Del Maule,2020-06-24,81.25
07,Región del Maule,Servicio de salud Del Maule,2020-06-25,78.05
07,Región del Maule,Servicio de salud Del Maule,2020-06-26,79.78
07,Región del Maule,Servicio de salud Del Maule,2020-06-27,79.12
07,Región del Maule,Servicio de salud Del Maule,2020-06-28,78.02
07,Región del Maule,Servicio de salud Del Maule,2020-06-29,88.76
07,Región del Maule,Servicio de salud Del Maule,2020-06-30,76.92
07,Región del Maule,Servicio de salud Del Maule,2020-07-01,76.4
07,Región del Maule,Servicio de salud Del Maule,2020-07-02,80.9
07,Región del Maule,Servicio de salud Del Maule,2020-07-04,71.91
07,Región del Maule,Servicio de salud Del Maule,2020-07-05,80.68
07,Región del Maule,Servicio de salud Del Maule,2020-07-06,86.21
07,Región del Maule,Servicio de salud Del Maule,2020-07-07,80.68
07,Región del Maule,Servicio de salud Del Maule,2020-07-08,78.41
07,Región del Maule,Servicio de salud Del Maule,2020-07-09,71.59
07,Región del Maule,Servicio de salud Del Maule,2020-07-10,76.4
07,Región del Maule,Servicio de salud Del Maule,2020-07-11,68.54
07,Región del Maule,Servicio de salud Del Maule,2020-07-12,83.15
07,Región del Maule,Servicio de salud Del Maule,2020-07-13,75.25
07,Región del Maule,Servicio de salud Del Maule,2020-07-14,80.2
07,Región del Maule,Servicio de salud Del Maule,2020-07-15,76.24
07,Región del Maule,Servicio de salud Del Maule,2020-07-17,82.65
07,Región del Maule,Servicio de salud Del Maule,2020-07-18,80.41
07,Región del Maule,Servicio de salud Del Maule,2020-07-19,68.32
07,Región del Maule,Servicio de salud Del Maule,2020-07-20,86.14
07,Región del Maule,Servicio de salud Del Maule,2020-07-21,82.18
07,Región del Maule,Servicio de salud Del Maule,2020-07-23,81.19
07,Región del Maule,Servicio de salud Del Maule,2020-07-24,84.0
07,Región del Maule,Servicio de salud Del Maule,2020-07-25,78.0
07,Región del Maule,Servicio de salud Del Maule,2020-07-26,77.78
07,Región del Maule,Servicio de salud Del Maule,2020-07-27,72.0
07,Región del Maule,Servicio de salud Del Maule,2020-07-28,74.23
07,Región del Maule,Servicio de salud Del Maule,2020-07-30,67.68
07,Región del Maule,Servicio de salud Del Maule,2020-07-31,64.36
07,Región del Maule,Servicio de salud Del Maule,2020-08-01,57.43
07,Región del Maule,Servicio de salud Del Maule,2020-08-02,65.35
07,Región del Maule,Servicio de salud Del Maule,2020-08-03,67.33
07,Región del Maule,Servicio de salud Del Maule,2020-08-04,55.45
07,Región del Maule,Servicio de salud Del Maule,2020-08-05,68.32
07,Región del Maule,Servicio de salud Del Maule,2020-08-06,66.34
07,Región del Maule,Servicio de salud Del Maule,2020-08-07,67.68
07,Región del Maule,Servicio de salud Del Maule,2020-08-08,57.14
07,Región del Maule,Servicio de salud Del Maule,2020-08-09,57.73
07,Región del Maule,Servicio de salud Del Maule,2020-08-10,69.39
07,Región del Maule,Servicio de salud Del Maule,2020-08-11,66.67
07,Región del Maule,Servicio de salud Del Maule,2020-08-12,54.08
07,Región del Maule,Servicio de salud Del Maule,2020-08-13,66.67
07,Región del Maule,Servicio de salud Del Maule,2020-08-14,58.59
07,Región del Maule,Servicio de salud Del Maule,2020-08-15,58.42
07,Región del Maule,Servicio de salud Del Maule,2020-08-16,64.65
07,Región del Maule,Servicio de salud Del Maule,2020-08-17,57.58
07,Región del Maule,Servicio de salud Del Maule,2020-08-18,59.6
07,Región del Maule,Servicio de salud Del Maule,2020-08-19,65.66
07,Región del Maule,Servicio de salud Del Maule,2020-08-20,68.69
07,Región del Maule,Servicio de salud Del Maule,2020-08-21,66.67
07,Región del Maule,Servicio de salud Del Maule,2020-08-22,65.66
07,Región del Maule,Servicio de salud Del Maule,2020-08-23,56.57
07,Región del Maule,Servicio de salud Del Maule,2020-08-24,65.66
07,Región del Maule,Servicio de salud Del Maule,2020-08-25,63.64
07,Región del Maule,Servicio de salud Del Maule,2020-08-26,61.62
08,Región del Bíobío,Servicio de salud Arauco,2020-04-12,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-13,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-15,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-16,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-18,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-19,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-21,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-22,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-23,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-29,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-04-30,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-01,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-02,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-03,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-06,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-07,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-08,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-09,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-12,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-13,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-14,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-15,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-16,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-17,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-18,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-19,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-20,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-21,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-23,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-24,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-26,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-27,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-28,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-29,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-05-31,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-01,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-02,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-03,66.67
08,Región del Bíobío,Servicio de salud Arauco,2020-06-04,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-05,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-06,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-07,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-08,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-09,0.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-10,50.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-11,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-12,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-13,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-14,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-15,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-16,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-17,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-18,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-19,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-20,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-21,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-22,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-23,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-24,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-25,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-26,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-27,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-28,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-29,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-06-30,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-01,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-02,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-04,66.67
08,Región del Bíobío,Servicio de salud Arauco,2020-07-05,66.67
08,Región del Bíobío,Servicio de salud Arauco,2020-07-06,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-07,66.67
08,Región del Bíobío,Servicio de salud Arauco,2020-07-08,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-09,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-10,50.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-11,50.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-12,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-13,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-14,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-15,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-17,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-18,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-19,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-20,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-21,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-23,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-24,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-25,75.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-26,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-27,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-28,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-30,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-07-31,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-01,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-02,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-03,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-04,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-05,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-06,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-07,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-08,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-09,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-10,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-11,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-12,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-13,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-14,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-15,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-16,60.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-17,80.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-18,80.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-19,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-20,100.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-21,60.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-22,80.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-23,80.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-24,80.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-25,80.0
08,Región del Bíobío,Servicio de salud Arauco,2020-08-26,80.0
08,Región del Bíobío,Servicio de salud BioBío,2020-04-12,64.29
08,Región del Bíobío,Servicio de salud BioBío,2020-04-13,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-04-15,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-04-16,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-04-18,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-04-19,60.71
08,Región del Bíobío,Servicio de salud BioBío,2020-04-21,39.29
08,Región del Bíobío,Servicio de salud BioBío,2020-04-22,39.29
08,Región del Bíobío,Servicio de salud BioBío,2020-04-23,67.86
08,Región del Bíobío,Servicio de salud BioBío,2020-04-29,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-04-30,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-05-01,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-05-02,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-05-03,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-05-06,60.71
08,Región del Bíobío,Servicio de salud BioBío,2020-05-07,60.71
08,Región del Bíobío,Servicio de salud BioBío,2020-05-08,35.71
08,Región del Bíobío,Servicio de salud BioBío,2020-05-09,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-05-12,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-05-13,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-05-14,35.9
08,Región del Bíobío,Servicio de salud BioBío,2020-05-15,43.59
08,Región del Bíobío,Servicio de salud BioBío,2020-05-16,48.72
08,Región del Bíobío,Servicio de salud BioBío,2020-05-17,46.15
08,Región del Bíobío,Servicio de salud BioBío,2020-05-18,33.33
08,Región del Bíobío,Servicio de salud BioBío,2020-05-19,51.28
08,Región del Bíobío,Servicio de salud BioBío,2020-05-20,46.15
08,Región del Bíobío,Servicio de salud BioBío,2020-05-21,30.77
08,Región del Bíobío,Servicio de salud BioBío,2020-05-23,43.59
08,Región del Bíobío,Servicio de salud BioBío,2020-05-24,38.46
08,Región del Bíobío,Servicio de salud BioBío,2020-05-26,30.77
08,Región del Bíobío,Servicio de salud BioBío,2020-05-27,48.72
08,Región del Bíobío,Servicio de salud BioBío,2020-05-28,43.59
08,Región del Bíobío,Servicio de salud BioBío,2020-05-29,35.9
08,Región del Bíobío,Servicio de salud BioBío,2020-05-31,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-06-01,33.33
08,Región del Bíobío,Servicio de salud BioBío,2020-06-02,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-06-03,43.59
08,Región del Bíobío,Servicio de salud BioBío,2020-06-04,46.15
08,Región del Bíobío,Servicio de salud BioBío,2020-06-05,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-06-06,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-06-07,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-06-08,46.15
08,Región del Bíobío,Servicio de salud BioBío,2020-06-09,53.85
08,Región del Bíobío,Servicio de salud BioBío,2020-06-10,48.72
08,Región del Bíobío,Servicio de salud BioBío,2020-06-11,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-06-12,40.48
08,Región del Bíobío,Servicio de salud BioBío,2020-06-13,35.71
08,Región del Bíobío,Servicio de salud BioBío,2020-06-14,33.33
08,Región del Bíobío,Servicio de salud BioBío,2020-06-15,28.57
08,Región del Bíobío,Servicio de salud BioBío,2020-06-16,30.95
08,Región del Bíobío,Servicio de salud BioBío,2020-06-17,35.71
08,Región del Bíobío,Servicio de salud BioBío,2020-06-18,40.48
08,Región del Bíobío,Servicio de salud BioBío,2020-06-19,47.62
08,Región del Bíobío,Servicio de salud BioBío,2020-06-20,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-06-21,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-06-22,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-06-23,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-06-24,38.1
08,Región del Bíobío,Servicio de salud BioBío,2020-06-25,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-06-26,52.38
08,Región del Bíobío,Servicio de salud BioBío,2020-06-27,47.62
08,Región del Bíobío,Servicio de salud BioBío,2020-06-28,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-06-29,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-06-30,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-07-01,38.1
08,Región del Bíobío,Servicio de salud BioBío,2020-07-02,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-07-04,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-07-05,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-07-06,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-07-07,54.76
08,Región del Bíobío,Servicio de salud BioBío,2020-07-08,52.38
08,Región del Bíobío,Servicio de salud BioBío,2020-07-09,52.38
08,Región del Bíobío,Servicio de salud BioBío,2020-07-10,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-07-11,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-07-12,40.48
08,Región del Bíobío,Servicio de salud BioBío,2020-07-13,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-07-14,47.62
08,Región del Bíobío,Servicio de salud BioBío,2020-07-15,38.1
08,Región del Bíobío,Servicio de salud BioBío,2020-07-17,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-07-18,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-07-19,45.24
08,Región del Bíobío,Servicio de salud BioBío,2020-07-20,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-07-21,42.86
08,Región del Bíobío,Servicio de salud BioBío,2020-07-23,40.48
08,Región del Bíobío,Servicio de salud BioBío,2020-07-24,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-07-25,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-07-26,66.67
08,Región del Bíobío,Servicio de salud BioBío,2020-07-27,63.16
08,Región del Bíobío,Servicio de salud BioBío,2020-07-28,68.42
08,Región del Bíobío,Servicio de salud BioBío,2020-07-30,54.76
08,Región del Bíobío,Servicio de salud BioBío,2020-07-31,54.76
08,Región del Bíobío,Servicio de salud BioBío,2020-08-01,58.97
08,Región del Bíobío,Servicio de salud BioBío,2020-08-02,55.0
08,Región del Bíobío,Servicio de salud BioBío,2020-08-03,52.38
08,Región del Bíobío,Servicio de salud BioBío,2020-08-04,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-08-05,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-08-06,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-08-07,57.14
08,Región del Bíobío,Servicio de salud BioBío,2020-08-08,50.0
08,Región del Bíobío,Servicio de salud BioBío,2020-08-09,54.76
08,Región del Bíobío,Servicio de salud BioBío,2020-08-10,41.03
08,Región del Bíobío,Servicio de salud BioBío,2020-08-11,53.85
